ImageId,EncodedPixels
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,64830 5 65218 8 65607 9 65997 10 66387 10 66777 9 67168 8 67560 5
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,55092 2 55482 2 55871 4 56260 5 56649 7 57038 9 57428 10 57818 21 58208 22 58598 23 58987 25 59378 25 59768 25 60159 7 60169 14 60552 1 60560 14 60950 14 61341 13 61730 14 62120 14 62509 14 62898 15 63288 15 63677 16 64067 16 64457 16 64848 6 64859 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,44170 3 44559 5 44948 6 45338 5 45728 4 46119 2
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,69139 2 69526 8 69914 11 70303 13 70692 14 71082 15 71472 15 71862 15 72252 14 72643 13 73034 10 73425 8
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,50415 2 50804 5 51193 6 51583 6 51973 6 52364 3 52755 1
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,13369 5 13758 9 14148 11 14540 8 14932 5
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,3231 8 3621 7
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,54729 6 55118 8 55508 9 55898 10 56289 9 56679 9 57069 9 57459 10 57849 10 58239 10 58629 10 59019 9 59409 9 59800 7 60192 3
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,62537 4 62925 9 63314 12 63703 15 64093 16 64482 18 64872 18 65262 19 65652 19 66043 19 66435 17 66828 14 67223 9 67615 6 68008 1
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,43822 10 44211 12 44599 14 44988 15 45378 15 45769 14 46159 13 46551 9 46945 3
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,75805 8 76193 10 76581 13 76970 14 77360 14 77750 14 78141 13 78531 12 78922 11 79314 7
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,69174 6 69562 12 69952 15 70342 16 70734 15 71124 16 71515 16 71906 15 72296 15 72687 14 73077 13 73468 12 73859 10 74250 7 74641 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,83227 5 83617 7 84006 9 84396 9 84785 10 85176 9 85566 8 85958 5
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,40335 5 40723 8 41112 10 41502 10 41892 10 42282 9 42673 8
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,51646 1 52033 7 52425 6 52816 6 53208 5 53598 6 53988 6 54378 6 54768 6 55159 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,70373 3 70764 3 71154 3 71543 4 71932 5 72320 8 72709 9 73098 10 73486 11 73876 11 74266 8 74656 6 75046 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,77391 6 77780 7 78169 9 78558 11 78947 12 79336 14 79726 14 80116 14 80506 14 80897 9 81289 3
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,64537 6 64925 11 65314 12 65702 15 66092 15 66481 16 66872 14 67264 12 67655 8
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,81695 1
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,71174 1 71561 5 71951 5 72341 6 72734 1
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,73907 8 74295 12 74684 14 75073 15 75463 15 75853 15 76242 16 76632 17 77022 18 77412 18 77803 17 78194 15 78586 12 78978 7
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,57919 2 58308 6 58697 8 59086 11 59475 12 59864 13 60254 13 60643 15 61034 13 61424 12 61815 10 62207 6
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,70403 1 70792 6 71182 8 71573 7 71964 6
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,62617 9 63004 13 63392 16 63782 16 64172 16 64562 15 64953 13 65344 11 65734 10 66124 9 66514 9 66905 8 67295 7 67687 3
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,56382 5 56771 8 57161 8 57550 9 57940 10 58330 10 58719 12 59109 13 59499 13 59890 12 60280 11 60672 8 61064 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,49371 4 49759 9 50149 11 50538 14 50928 15 51319 15 51709 15 52100 14 52491 13 52883 11 53273 11 53663 10 54054 8 54445 6
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,67316 2 67704 6 68093 8 68483 8 68873 8 69263 8 69653 7 70043 8 70433 8 70822 9 71212 9 71602 9 71992 9 72382 9 72772 9 73163 7 73556 1
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,33779 7 34169 7 34558 9 34948 8 35339 6 35730 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,27936 1 28324 4 28714 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,43925 4 44315 5 44704 7 45094 8 45484 9 45874 10 46264 11 46655 10 47045 11 47437 9 47828 8 48219 8 48610 7 49000 8 49390 8 49781 7 50171 7 50561 8 50952 6
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,57576 4 57965 6 58355 7 58745 7 59134 9 59524 10 59914 10 60304 9 60695 8 61086 5
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,63819 1 64209 1
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,34971 2 35358 9 35747 10 36137 11 36526 11 36916 11 37306 10 37697 9 38087 7 38478 5
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,56808 5 57197 7 57587 8 57976 10 58366 10 58757 9 59150 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,63051 1 63438 6 63827 8 64216 9 64606 9 64996 9 65387 7 65777 7 66168 5 66559 4 66950 2
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,15470 3 15858 7 16247 8 16637 9 17027 8 17418 6 17811 1
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,53703 3 54092 5 54481 7 54871 7 55261 7 55650 9 56041 8 56432 6 56823 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,57993 1 58382 3 58770 6 59160 7 59550 8 59941 7 60332 6 60722 6 61112 5 61503 2
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,49023 1 49413 2
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,44743 4 45132 5 45522 5 45913 4 46304 3 46695 1
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,56444 6 56834 7 57224 8 57615 7 58005 7 58397 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,47476 1 47865 5 48256 4 48647 3
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,51378 5 51767 9 52157 10 52547 12 52937 12 53327 13 53717 13 54107 12 54498 10 54889 7
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,23301 2 23691 2
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,44760 5 45149 7 45539 7 45929 7 46319 7 46710 6 47101 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,49054 7 49443 10 49833 11 50224 10 50615 9 51006 7 51399 2
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,36189 5 36579 6 36968 8 37358 8 37748 8 38139 8 38529 8 38919 8 39309 8 39699 7 40089 6 40483 1
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,40114 4 40501 9 40890 11 41279 12 41668 13 42058 13 42448 12 42837 12 43227 12 43617 12 43995 10 44006 11 44385 13 44399 7 44774 13 44790 3 45164 12 45553 13 45943 13 46333 13 46723 12 47114 11 47504 10 47895 9 48286 6 48679 1
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,24112 2 24501 6 24891 8 25281 9 25671 10 26061 10 26451 10 26841 10 27232 9 27623 8 28013 8 28404 7 28797 2
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,15534 7 15924 8 16313 10 16703 10 17094 9 17484 8 17875 7 18267 3
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,30748 4 31136 7 31525 9 31914 11 32304 12 32694 13 33085 13 33476 12 33866 13 34257 12 34647 12 35038 11 35430 9 35822 7 36217 4 36607 5 36997 6 37388 5 37779 4 38169 3
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,22566 5 22955 8 23344 10 23734 11 24124 11 24514 11 24905 10 25295 10 25686 10 26076 11 26468 7 26860 4
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,350 27 738 30 1126 33 1516 33 1905 34 2295 34 2686 33 3075 34 3457 42 3846 42 4235 42 4625 40 5016 33 5407 30 5799 28 6193 24 6586 21 6978 18 7370 15 7763 9 8155 5
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,9310 9 9698 13 10087 15 10476 18 10866 18 11256 18 11646 18 12036 18 12426 18 12817 16 13208 14 13599 13 13989 12 14380 10 14773 5
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,16346 3 16732 8 17118 12 17507 13 17896 14 18286 14 18676 14 19066 14 19456 13 19847 11 20238 9 20630 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,2 10 520 11 1039 11 1558 11 2077 11 2596 11 3115 11 3634 11 4153 12 4672 11 5191 12 5710 12 6229 12 6748 12 7267 12 7786 12 8305 11 8825 9 9344 7 9867 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,41004 1 41523 4 42042 5 42561 6 43083 2 43602 2 44121 2 44640 2 45159 3 45678 2 46197 2 46715 4 47233 5 47751 7 48269 9 48788 9 49306 10 49825 10 50344 10 50863 9 51382 9 51901 8 52421 7 52944 3 53462 4 53981 5 54500 6 55019 7 55538 7 56058 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,60215 5 60732 10 61249 13 61767 15 62285 16 62804 17 63324 16 63844 15 64364 15 64884 15 65404 14 65922 18 66441 20 66961 20 67480 22 67999 23 68517 25 69035 27 69554 28 70073 28 70593 27 71112 27 71632 26 72152 25 72672 25 73190 26 73707 29 74226 30 74745 36 75264 37 75783 37 76303 37 76822 37 77342 36 77862 35 78382 33 78901 33 79420 33 79940 31 80460 29 80981 21 81500 18 82020 18 82539 17 83061 12
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,28039 4 28557 8 29075 10 29593 11 30112 11 30631 12 31150 13 31670 14 32190 13 32709 13 33229 12 33748 12 34267 12 34787 11 35306 11 35826 10 36346 9 36866 7 37386 5 37906 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,546 2 1064 4 1583 6 2101 8 2620 9 3139 9 3658 10 4177 11 4696 11 5215 12 5734 12 6253 12 6771 13 7288 15 7807 16 8325 18 8844 19 9363 20 9882 21 10401 21 10921 20 11442 19 11962 19 11988 5 12481 21 12505 8 13000 32 13520 31 14040 30 14561 26 15081 24 15602 21 16122 18 16641 17 17161 16 17682 14 18202 12 18724 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,40505 6 41026 8 41545 11 42064 11 42583 11 43102 12 43621 11 44140 12 44659 12 45178 11 45696 13 46215 13 46733 14 47252 14 47771 13 48291 12 48810 13 49328 15 49847 16 50365 18 50884 19 51404 19 51924 18 52444 17 52963 18 53483 17 54002 17 54522 16 55042 15 55562 15 56081 15 56600 15 57120 14 57639 14 58158 14 58678 13 59199 11 59720 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,23383 6 23901 10 24420 10 24941 7 25460 7 25980 7 26501 5 27022 5 27541 6 28065 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,31187 7 31704 13 32223 16 32740 19 33258 20 33777 21 34296 21 34815 22 35334 21 35853 22 36372 21 36891 21 37410 21 37928 21 38448 20 38967 20 39486 20 40005 19 40524 19 41046 16 41566 15 42086 15 42607 13 43127 13 43646 15 44165 15 44684 15 45203 16 45722 15 46241 15 46760 15 47278 15 47796 16 48314 15 48832 16 49350 17 49869 17 50389 16 50910 13 51431 11 51952 9 52473 6 52993 7 53512 10 54030 12 54549 14 55068 15 55091 5 55586 16 55607 10 56105 17 56125 11 56624 31 57143 31 57662 32 58180 32 58699 33 59218 33 59736 34 60256 33 60774 34 61294 33 61813 33 62332 33 62851 33 63369 30 63888 29 64407 30 64925 31 65444 30 65963 20 65987 7 66482 16 66506 6 67000 16 67025 7 67519 16 67544 8 68038 15 68063 8 68558 14 68582 8 69077 14 69101 7 69596 14 69621 4 70115 14 70634 15 71153 15 71672 16 72191 18 72710 25 73230 28 73752 27 74275 23 74797 21 75317 19 75836 19 76355 19 76874 20 77393 20 77912 20 78431 20 78950 21 79469 21 79988 21 80508 20 81027 21 81548 20 82067 21 82586 21 83106 18
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,46 19 565 20 1084 20 1603 19 2122 19 2641 19 3160 19 3679 20 4198 20 4717 20 5237 19 5758 17 6277 17 6797 16 7315 17 7833 18 8352 18 8872 15 9393 11
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,6833 5 7350 10 7867 13 8386 14 8905 15 9424 15 9943 16 10462 16 10981 16 11500 16 12019 16 12538 16 13056 17 13574 18 14092 19 14610 20 15129 21 15648 21 16167 21 16686 21 17205 21 17724 21 18243 21 18762 21 19281 20 19800 20 20319 20 20838 20 21357 20 21876 20 22395 20 22914 20 23433 20 23952 20 24471 20 24990 20 25509 20 26027 21 26543 24 27059 27 27575 29 28093 30 28611 31 29130 5 29141 19 29650 1 29661 17 30180 17 30699 16 31218 16 31737 16 32257 15 32776 15 33295 15 33814 15 34333 15 34853 13 35373 12 35893 9 36415 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,50440 5 50957 9 51475 11 51994 12 52513 12 53032 12 53551 12 54070 12 54589 13 55108 13 55627 13 56146 13 56665 12 57184 12 57703 12 58222 12 58741 12 59260 12 59778 13 60297 13 60816 13 61335 13 61853 14 62372 14 62891 14 63410 14 63929 14 64448 14 64966 15 65485 15 66004 15 66522 17 67041 17 67560 17 68079 17 68598 17 69117 17 69636 17 70155 17 70674 18 71193 17 71712 17 72231 17 72750 17 73269 17 73788 17 74308 16 74827 16 75346 16 75865 15 76384 15 76903 15 77423 13 77944 9
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,10500 7 11018 11 11535 14 12053 15 12571 18 13090 20 13609 21 14128 22 14647 23 15166 24 15684 25 16203 26 16722 26 17242 26 17761 26 18279 28 18797 30 19314 32 19350 7 19832 34 19867 10 20350 47 20869 48 21386 51 21905 52 22424 52 22943 52 23463 51 23982 51 24502 50 25022 49 25542 47 26061 47 26582 45 27103 41 27623 25 27652 7 28142 22 28173 5 28660 23 28692 5 29179 22 29691 8 29704 16 30208 10 30228 12 30724 12 30748 9 31243 13 31266 10 31761 14 31784 12 32280 14 32296 19 32799 34 33318 32 33838 26 34357 26 34876 26 35395 26 35917 24 36438 22 36958 22 37478 21 37998 20 38517 20 39036 20 39555 20 40074 20 40593 20 41112 20 41631 20 42150 20 42669 20 43188 20 43707 20 44226 20 44745 20 45264 20 45783 20 46302 19 46821 19 47341 17 47862 14 48381 14 48900 13 49420 11 49940 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,116 16 634 19 1153 19 1672 19 2191 18 2710 19 3229 19 3748 20 4267 20 4786 19 5305 19 5825 18 6344 17 6863 16 7384 13 7904 11 8425 8 8947 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,74352 7 74870 11 75388 15 75907 17 76427 20 76946 22 77465 24 77984 25 78503 26 79022 27 79541 28 80060 28 80578 30 81098 28 81617 29 82136 29 82655 29 83175 26
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,36480 5 36997 8 37008 3 37516 7 37527 3 38034 16 38553 16 39071 18 39589 19 40109 19 40627 20 41147 20 41667 19 42186 19 42705 18 43225 17 43744 17 44263 17 44782 17 45301 17 45820 17 46340 16 46858 18 47377 18 47896 18 48415 19 48934 18 49453 18 49972 18 50491 18 51010 17 51529 18 52049 17 52568 18 53089 16 53608 16 54127 16 54647 14 55168 11 55689 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,158 12 675 16 1193 17 1712 16 2231 15 2750 15 3269 16 3788 16 4307 16 4826 16 5344 17 5862 18 6380 19 6898 19 7417 19 7936 18 8455 17 8974 17 9493 16 10012 16 10531 16 11050 16 11569 15 12088 15 12607 15 13126 14 13645 14 14164 14 14683 14 15202 13 15721 13 16242 10 16763 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,35444 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,27675 5 28194 6 28713 5 29233 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,34958 5 35473 9 35992 10 36508 13 37022 17 37540 16 38059 17 38577 17 39095 17 39614 18 40134 20 40653 20 41172 20 41692 20 42211 20 42732 19 42752 5 43251 19 43271 8 43771 18 43790 9 44291 17 44309 10 44811 27 45332 26 45850 29 46369 29 46889 29 47408 30 47927 31 48446 31 48966 31 49485 32 50005 31 50526 29 51045 29 51564 29 52083 29 52602 29 53121 29 53641 28 54162 26 54682 25 55202 24 55722 23 56243 21 56764 18 57286 13
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,181 39 699 41 1219 40 1740 37 2260 36 2779 36 3298 36 3817 36 4337 35 4858 33 5378 31 5898 30 6419 27 6939 25 7460 22 7984 16 8503 15 9020 18 9537 20 10055 22 10572 24 11090 25 11608 26 12125 28 12644 28 13162 29 13679 31 14197 31 14715 32 15233 33 15751 34 16269 34 16788 32 17307 32 17825 34 17875 4 18344 35 18391 10 18863 36 18909 12 19382 36 19427 14 19901 37 19946 14 20420 38 20465 14 20939 39 20983 15 21458 59 21977 58 22497 57 23016 57 23535 57 24054 56 24573 56 25092 55 25611 55 26131 53 26652 50 27172 48 27692 47 28212 46 28730 46 29253 42 29773 40 30293 38 30812 38 31332 36 31851 36 32371 34 32890 33 33410 31 33929 30 34449 28 34969 27 35490 23 36009 23 36529 21 37048 21 37565 23 38085 22 38605 21 39124 20 39643 18 40162 17 40681 17 41202 13
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,33916 1 34435 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,40742 9 41257 16 41773 20 42291 22 42809 25 43326 27 43844 29 44363 30 44881 32 45400 33 45919 33 46439 32 46958 33 47477 33 47996 34 48515 35 49034 36 49553 36 50072 36 50591 37 51110 36 51629 36 52148 37 52666 38 53185 38 53704 38 54224 37 54743 37 55262 37 55781 18 55800 18 56300 18 56319 18 56819 37 57338 37 57858 36 58379 34 58898 32 59418 29 59937 29 60456 28 60975 28 61495 28 62012 32 62529 35 63047 36 63566 37 64085 37 64603 37 65122 37 65640 37 66158 39 66677 38 67196 37 67715 34 68234 31 68752 32 69271 30 69789 31 70307 31 70827 31 71345 33 71865 33 72385 33 72898 1 72906 32 72941 2 73416 4 73423 46 73935 58 74454 58 74972 59 75488 40 75531 19 76007 40 76051 18 76525 39 76574 15 77044 40 77093 15 77563 40 77612 15 78082 40 78131 15 78601 10 78612 29 78650 15 79120 40 79170 14 79640 24 79667 11 79690 12 80160 23 80187 8 80211 9 80687 14 80711 1 80735 1 81204 15 81721 15 82239 16 82759 14 83280 9
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,282 27 756 7 800 30 1275 9 1319 29 1793 12 1839 27 2312 15 2360 24 2832 18 2879 24 3352 20 3399 22 3872 21 3918 21 4392 21 4436 21 4911 24 4955 21 5432 24 5472 22 5953 24 5992 20 6472 26 6510 20 6992 32 7027 22 7511 56 8033 53 8552 52 9073 36 9111 10 9595 32 10115 32 10632 36 11149 40 11667 42 12185 44 12704 44 13223 42 13741 42 14260 40 14778 38 15296 39 15815 39 16334 39 16852 40 17371 39 17891 39 18410 39 18929 39 19448 21 19470 18 19968 18 19990 16 20488 17 20509 16 21008 15 21029 13 21528 14 21552 7 22047 13 22566 12 23088 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,68801 7 69320 8 69839 8 70359 6 70879 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,18467 6 18985 8 19503 10 19530 6 20021 12 20047 11 20540 13 20563 14 21059 14 21081 17 21578 14 21600 20 22098 13 22119 22 22617 14 22637 23 23136 45 23656 44 24175 45 24694 47 25213 29 25245 18 25731 30 25764 17 26249 32 26282 18 26767 52 27286 51 27805 51 28326 33 28362 14 28845 31 28881 14 29365 33 29400 14 29884 50 30403 51 30922 52 31440 53 31959 53 32479 52 32998 52 33516 54 34034 18 34056 33 34552 18 34576 32 35071 18 35095 32 35589 19 35614 33 36108 18 36132 34 36627 18 36651 33 37146 18 37170 32 37665 17 37689 30 38184 17 38209 27 38703 18 38727 24 39222 21 39245 23 39741 45 40260 45 40779 46 41298 14 41317 28 41817 12 41837 28 42337 8 42357 27 42876 27 43394 28 43913 28 44432 28 44951 28 45470 28 45990 28 46050 4 46508 29 46565 13 47028 28 47082 18 47547 28 47600 20 48067 27 48118 23 48587 26 48637 24 49107 27 49154 26 49611 2 49626 28 49671 29 50127 9 50145 28 50190 29 50644 12 50665 27 50709 32 51163 12 51185 24 51228 32 51682 12 51706 22 51747 32 52201 13 52225 22 52266 32 52720 13 52745 22 52785 31 53239 13 53267 21 53304 31 53758 13 53787 20 53824 30 54277 14 54304 24 54345 28 54796 15 54820 28 54865 27 55315 15 55337 31 55385 26 55834 16 55856 31 55904 25 56353 17 56375 31 56422 26 56873 19 56896 29 56941 26 57393 19 57418 27 57460 25 57913 18 57938 27 57980 24 58433 17 58457 28 58502 22 58952 18 58976 28 59022 20 59471 20 59494 30 59542 19 59990 53 60062 17 60509 53 60580 18 61028 53 61100 17 61548 18 61571 28 61610 26 62068 17 62090 28 62127 28 62588 16 62611 26 62645 28 63107 17 63130 26 63161 29 63627 17 63650 26 63679 29 64146 17 64169 27 64197 28 64665 19 64689 53 65185 19 65211 50 65704 19 65731 49 66225 16 66250 49 66745 14 66769 49 67264 14 67288 50 67783 14 67808 49 68303 12 68327 33 68362 14 68822 12 68846 34 68881 14 69341 12 69365 49 69860 12 69884 51 70379 13 70403 52 70897 14 70922 52 71416 14 71442 51 71934 15 71961 52 72451 16 72480 52 72970 15 73000 51 73488 16 73519 51 74007 16 74039 50 74526 16 74558 18 74578 30 75045 16 75078 16 75099 28 75564 16 75597 14 75620 26 76084 15 76116 13 76140 25 76603 16 76638 9 76659 25 77123 15 77159 4 77178 25 77643 15 77697 25 78163 15 78216 25 78681 16 78735 25 79201 16 79257 21 79720 16 79777 19 80239 17 80296 19 80759 17 80817 16 81279 16 81338 13 81799 17 81863 1 82318 17 82838 16 83360 13
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,319 14 358 37 836 18 875 41 1355 18 1394 41 1874 18 1914 39 2393 18 2431 40 2912 18 2946 44 3431 19 3463 45 3950 19 3980 46 4469 19 4498 44 4988 19 5017 42 5506 19 5534 38 6025 20 6053 37 6544 20 6570 38 7063 65 7583 20 7608 40 8102 65 8621 20 8646 42 9141 18 9165 43 9660 17 9684 43 10182 12 10205 42 10703 6 10724 43 11244 43 11764 43 12283 44 12802 44 13320 46 13839 46 14357 49 14875 52 15394 56 15913 58 16432 61 16950 64 17469 65 17988 68 18508 67 19028 68 19548 68 20067 69 20587 70 21106 29 21137 42 21625 29 21657 43 22144 29 22179 42 22666 27 22701 41 23186 29 23222 41 23705 31 23745 38 24225 29 24265 38 24745 27 24785 38 25264 26 25305 37 25784 24 25825 36 26304 23 26345 36 26826 20 26865 35 27345 19 27385 35 27865 18 27904 35 28384 17 28424 34 28903 17 28944 34 29423 17 29465 33 29943 16 29985 32 30464 14 30505 31 30983 14 31025 31 31502 14 31546 29 32021 15 32066 28 32540 14 32585 28 33059 14 33105 27 33579 12 33625 26 34098 12 34145 25 34618 10 34664 25 35137 10 35184 25 35655 11 35704 23 36175 9 36224 22 36695 6 36744 21 37216 1 37265 19 37786 17 38306 16 38826 14 39348 10 39870 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,81838 3 82353 11 82872 13 83394 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,38246 10 38763 13 39282 13 39799 15 40317 16 40836 16 41355 15 41874 15 42393 15 42913 14 43433 13 43953 10 44474 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,77211 7 77729 10 78248 12 78767 12 79285 14 79804 15 80321 18 80840 19 81359 19 81877 20 82396 20 82914 21 83435 18
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,40911 5 41427 11 41944 15 42462 17 42981 19 43499 20 44016 23 44534 24 45053 25 45572 26 46091 27 46609 28 47128 29 47647 29 48167 29 48686 30 49206 30 49725 31 50244 31 50764 30 51284 29 51802 30 52315 36 52832 38 53349 40 53867 41 54384 18 54405 22 54902 16 54925 21 55421 16 55444 20 55940 15 55964 19 56459 15 56483 19 56979 14 57002 19 57500 12 57521 19 58020 11 58040 18 58542 7 58559 18 59078 19 59599 17 60120 16 60644 11 61166 8 61686 6
